id_codedep_codecommune,dep_code,code_postal,nom_commune,pmun,ptot
79078,79,,Plaine-d'Argenson,965,980
79079,79,,Mauléon,8578,8804
79080,79,,Châtillon-sur-Thouet,2678,2732
79081,79,79180,Chauray,7083,7289
79082,79,,Chavagné,,
79083,79,,Chef-Boutonne,2457,2570
79084,79,,Chenay,451,454
79085,79,,Chérigné,135,140
79086,79,,Cherveux,1960,2002
79087,79,,Chey,559,568
79088,79,,Chiché,1695,1739
79089,79,,Le Chillou,160,161
79090,79,,Chizé,846,868
79091,79,,Cirières,947,971
79092,79,,Clavé,361,365
79093,79,,Clazay,,
79094,79,,Clessé,952,961
79095,79,,Clussais-la-Pommeraie,586,598
79096,79,,Combrand,1144,1178
79097,79,,Le Cormenier,,
79098,79,,La Couarde,,
79099,79,,La Coudre,,
79100,79,,Coulon,2260,2315
79101,79,,Coulonges-sur-l'Autize,2355,2404
79102,79,,Coulonges-Thouarsais,433,436
79103,79,,Courlay,2421,2470
79104,79,,Cours,560,573
79105,79,,Les Châteliers,473,482
79106,79,,Couture-d'Argenson,401,403
79107,79,,Crézières,,
79108,79,,Doux,230,231
79109,79,,Echiré,3441,3540
79110,79,,L'Enclave-de-la-Martinière,,
79111,79,,Ensigné,289,293
79112,79,,Epannes,860,884
79113,79,,Etusson,,
79114,79,79400,Exireuil,1578,1609
79115,79,,Exoudun,567,577
79116,79,,Faye-l'Abbesse,1114,1131
79117,79,,Faye-sur-Ardin,648,656
79118,79,,Fénery,281,287
79119,79,,Fenioux,628,639
79120,79,,La Ferrière-en-Parthenay,762,775
79121,79,,Fomperron,405,415
79122,79,,Fontenille-Saint-Martin-d'Entraigues,533,538
79123,79,,La Forêt-sur-Sèvre,2311,2360
79124,79,79340,Les Forges,112,117
79125,79,,Fors,1811,1866
79126,79,,Les Fosses,439,449
79127,79,,La Foye-Monjault,850,857
79128,79,,François,953,979
79129,79,,Fressines,1719,1750
79130,79,79270,Frontenay-Rohan-Rohan,2899,2998
79131,79,,Geay,314,321
79132,79,,Genneton,317,323
79133,79,,Germond-Rouvre,1182,1205
79134,79,,Glénay,571,585
79135,79,,Gourgé,960,983
79136,79,,Alloinay,894,911
79137,79,,Granzay-Gript,903,921
79138,79,,Gript,,
79139,79,,Les Groseillers,55,57
79140,79,,Valdelaume,828,838
79141,79,,Irais,208,212
79142,79,,Juillé,100,102
79143,79,,Les Jumeaux,,
79144,79,,Juscorps,372,379
79145,79,,Lageon,368,373
79146,79,,Lamairé,,
79147,79,,Largeasse,732,741
79148,79,,Lezay,1982,2009
79149,79,,Lhoumois,139,141
79150,79,,Limalonges,819,835
79151,79,,Loizé,,
79152,79,,Lorigné,302,308
79153,79,,Loubigné,158,161
79154,79,,Loubillé,400,406
79155,79,,Loublande,,
79156,79,,Louin,687,712
79157,79,,Louzy,1320,1361
79158,79,,Luché-sur-Brioux,132,135
79159,79,,Luché-Thouarsais,526,530
79160,79,,Lusseray,164,167
79161,79,,Luzay,644,656
79162,79,,Magné,2693,2758
79163,79,,Mairé-Levescault,519,529
79164,79,,Maisonnay,262,266
79165,79,,Maisontiers,141,146
79166,79,,Marigny,877,891
79167,79,,Marnes,236,247
79168,79,,Massais,,
79169,79,,Maulais,,
79170,79,,Mauzé-sur-le-Mignon,2891,2946
79171,79,,Mauzé-Thouarsais,,
79172,79,,Mazières-en-Gâtine,1026,1049
79173,79,,Mazières-sur-Béronne,,
79174,79,,Melle,6173,6502
79175,79,,Melleran,488,500
79176,79,,Ménigoute,861,884
79177,79,,Messé,193,197
79178,79,,Missé,,
79179,79,,Moncoutant-sur-Sèvre,5057,5241
79180,79,,Montalembert,309,312
79181,79,,Montigné,,
79182,79,,Montigny,,
79183,79,,Montravers,373,383
79184,79,,La Mothe-Saint-Héray,1674,1698
79185,79,,Aigondigné,4677,4821
79186,79,,Moulins,,
79187,79,,Moutiers-sous-Argenton,,
79188,79,,Moutiers-sous-Chantemerle,,
79189,79,,Nanteuil,1704,1735
79190,79,,Neuvy-Bouin,492,495
79191,79,79000,Niort,59193,61027
79192,79,,Noirlieu,,
79193,79,,Noirterre,,
79194,79,,Noizé,,
79195,79,,Nueil-les-Aubiers,5536,5655
79196,79,,Plaine-et-Vallées,2384,2437
79197,79,,Oroux,91,93
79198,79,,Paizay-le-Chapt,260,263
79199,79,,Paizay-le-Tort,,
79200,79,,Pamplie,265,268
79201,79,,Pamproux,1704,1724
79202,79,79200,Parthenay,10089,10489
79203,79,,Pas-de-Jeu,367,375
79204,79,,Périgné,1004,1042
79205,79,,Pers,74,77
79206,79,,Petit-Breuil-Deyrançon,,
79207,79,,La Petite-Boissière,630,647
79208,79,,La Peyratte,1137,1175
79209,79,,Pierrefitte,330,338
79210,79,,Le Pin,1047,1070
79211,79,,Pioussay,,
79212,79,,Pliboux,206,209
79213,79,,Pompaire,1992,2046
79214,79,,Pouffonds,,
79215,79,,Pougne-Hérisson,368,375
79216,79,,Prahecq,2217,2257
79217,79,,Prailles-La Couarde,950,972
79218,79,,Pressigny,193,199
79219,79,,Priaires,,
79220,79,,Prin-Deyrançon,600,615
79221,79,,Prissé,,
79222,79,,Pugny,,
79223,79,,Puihardy,62,63
79224,79,,Le Puy-Saint-Bonnet,,
79225,79,,Reffannes,376,382
79226,79,,Le Retail,276,281
79227,79,,La Revêtizon,,
79228,79,,Rigné,,
79229,79,,La Rochénard,553,567
79230,79,,Rom,867,878
79231,79,,Romans,708,723
79232,79,,La Ronde,,
79233,79,,Rorthais,,
79234,79,,Rouvre,,
79235,79,,Saint-Amand-sur-Sèvre,1408,1450
79236,79,,Saint-André-sur-Sèvre,652,664
79237,79,,Saint-Aubin-de-Baubigné,,
79238,79,,Saint-Aubin-du-Plain,540,561
79239,79,,Saint-Aubin-le-Cloud,1714,1841
79240,79,,Sainte-Blandine,,
79241,79,,Saint-Christophe-sur-Roc,569,580
79242,79,,Voulmentin,1119,1139
79243,79,,Saint-Coutant,279,279
79244,79,,Saint-Cyr-la-Lande,366,370
79245,79,,Saint-Denis,,
79246,79,,Sainte-Eanne,605,618
79247,79,,Saint-Etienne-la-Cigogne,,
79248,79,,Saint-Florent,,
79249,79,,Saint-Gelais,2136,2199
79250,79,,Sainte-Gemme,400,404
79251,79,,Marcillé,745,774
79252,79,,Saint-Généroux,348,361
79253,79,,Saint-Georges-de-Noisné,694,708
79254,79,,Saint-Georges-de-Rex,451,464
79255,79,,Saint-Germain-de-Longue-Chaume,401,404
79256,79,,Saint-Germier,233,239
79257,79,,Saint-Hilaire-la-Palud,1524,1547
79258,79,,Saint-Jacques-de-Thouars,432,445
79259,79,,Saint-Jean-de-Thouars,1372,1408
79260,79,,Saint-Jouin-de-Marnes,,
79261,79,,Saint-Jouin-de-Milly,,
79262,79,,Saint-Jouin-sous-Châtillon,,
79263,79,,Saint-Laurs,596,607
79264,79,,Saint-Léger-de-la-Martinière,,
79265,79,,Saint-Léger-de-Montbrun,1261,1285
79266,79,,Saint-Liguaire,,
79267,79,,Saint-Lin,326,330
79268,79,,Saint-Loup-Lamairé,995,1035
79269,79,,Saint-Maixent-de-Beugné,414,419
79270,79,79400,Saint-Maixent-l'Ecole,7242,7382
79271,79,,Saint-Marc-la-Lande,370,372
79272,79,,Saint-Marsault,,
79273,79,,Saint-Martin-de-Bernegoue,795,815
79274,79,,Saint-Martin-de-Mâcon,292,298
79275,79,,Saint-Martin-d'Entraigues,,
79276,79,,Saint-Martin-de-Saint-Maixent,1083,1114
79277,79,,Saint-Martin-de-Sanzay,1090,1108
79278,79,,Saint-Martin-du-Fouilloux,238,244
79279,79,,Saint-Martin-lès-Melle,,
79280,79,,Saint Maurice Etusson,883,897
79281,79,,Saint-Maxire,1306,1342
79282,79,,Saint-Médard,,
79283,79,,Sainte-Néomaye,1327,1358
79284,79,,Sainte-Ouenne,782,794
79285,79,,Saint-Pardoux-Soutiers,1862,1904
79286,79,,Saint-Paul-en-Gâtine,441,448
79287,79,,Sainte-Pezenne,,
79288,79,,Saint-Pierre-Ã -Champ,,
79289,79,,Saint-Pierre-des-Echaubrognes,1444,1470
79290,79,,Saint-Pompain,944,959
79291,79,,Saint-Porchaire,,
79292,79,,Sainte-Radegonde,,
79293,79,,Saint-Rémy,1128,1153
79294,79,,Saint-Romans-des-Champs,167,172
79295,79,,Saint-Romans-lès-Melle,711,729
79296,79,,Saint-Sauveur,,
79297,79,,Sainte-Soline,353,360
79298,79,,Saint-Symphorien,1950,2006
79299,79,,Saint-Varent,2401,2450
79300,79,,Sainte-Verge,1377,1407
79301,79,,Saint-Vincent-la-Châtre,627,647
79302,79,,Saivres,1391,1425
79303,79,,Salles,328,340
79304,79,,Sansais,760,811
79305,79,,Sanzay,,
79306,79,,Saurais,188,190
79307,79,,Sauzé-Vaussais,1514,1542
79308,79,,Sciecq,637,647
79309,79,,Scillé,350,357
79310,79,,Secondigné-sur-Belle,501,516
79311,79,,Secondigny,1802,1887
79312,79,,Séligné,116,119
79313,79,,Sepvret,625,640
79314,79,,Sompt,,
79315,79,,Souché,,
79316,79,,Soudan,431,445
79317,79,,Soulièvres,,
79318,79,,Soutiers,,
79319,79,,Souvigné,873,901
79320,79,,Surin,655,667
79321,79,,Taizé,,
79322,79,,Le Tallud,2000,2056
79323,79,,Le Temple,,
79324,79,,Terves,,
79325,79,,Tessonnière,,
79326,79,,Thénezay,1409,1436
79327,79,,Thorigné,,
79328,79,,Thorigny-sur-le-Mignon,,
79329,79,,Thouars,13886,14230
79330,79,,Tillou,,
79331,79,,Tourtenay,124,130
79332,79,,Trayes,121,125
79333,79,,Ulcot,,
79334,79,,Val-du-Mignon,1076,1098
79335,79,,Vallans,793,814
79336,79,,Vançais,226,228
79337,79,,Le Vanneau-Irleau,868,894
79338,79,,Vanzay,252,252
79339,79,,Vasles,1671,1700
79340,79,,Vausseroux,324,330
79341,79,,Vautebis,113,114
79342,79,,Vernoux-en-Gâtine,573,586
79343,79,,Vernoux-sur-Boutonne,211,213
79344,79,,Verrines-sous-Celles,,
79345,79,,Verruyes,896,928
79346,79,,Le Vert,129,132
79347,79,,Viennay,1105,1126
79348,79,,Villefollet,222,227
79349,79,,Villemain,148,150
79350,79,,Villiers-en-Bois,121,124
79351,79,,Villiers-en-Plaine,1793,1824
79352,79,,Villiers-sur-Chizé,157,163
79353,79,,Vitré,,
79354,79,,Vouhé,362,372
79355,79,,Vouillé,3345,3446
79356,79,,Voultegon,,
79357,79,,Xaintray,232,235
80001,80,80100,Abbeville,22980,23390
80002,80,,Ablaincourt-Pressoir,266,271
80003,80,,Acheux-en-Amiénois,581,592
80004,80,,Acheux-en-Vimeu,511,515
80005,80,,Agenville,84,86
80006,80,,Agenvillers,253,257
80007,80,,Agnières,,
80008,80,,Aigneville,896,914
80009,80,,Ailly-le-Haut-Clocher,997,1021
80010,80,80250,Ailly-sur-Noye,2833,2864
80011,80,,Ailly-sur-Somme,2952,2978
80012,80,,Ainval-Septoutre,,
80013,80,,Airaines,2383,2415
80014,80,,Aizecourt-le-Bas,56,56
80015,80,,Aizecourt-le-Haut,64,67
80016,80,80300,Albert,9779,9945
80017,80,,Allaines,442,448
80018,80,,Allenay,248,253
80019,80,,Allery,787,801
80020,80,,Allonville,762,780
80021,80,80000,Amiens,134706,137380
80022,80,,Andainville,264,267
80023,80,,Andechy,279,283
80024,80,,ArgÅ“uves,544,550
80025,80,,Argoules,327,330
80026,80,,Arguel,28,28
80027,80,,Armancourt,31,31
80028,80,,Arquèves,157,158
80029,80,,Arrest,842,867
80030,80,,Arry,216,224
80031,80,,Arvillers,775,784
80032,80,,Assainvillers,104,104
80033,80,,Assevillers,303,306
80034,80,,Athies,588,594
80035,80,,Aubercourt,78,79
80036,80,,Aubigny,538,542
80037,80,,Aubvillers,153,154
80038,80,,Auchonvillers,144,147
80039,80,80460,Ault,1397,1414
80040,80,,Aumâtre,175,179
80041,80,,Aumont,147,151
80042,80,,Autheux,122,124
80043,80,,Authie,264,275
80044,80,,Authieule,408,414
80045,80,,Authuille,161,163
80046,80,,Avelesges,55,55
80047,80,,Aveluy,521,526
80048,80,,Avesnes-Chaussoy,63,66
80049,80,,Ayencourt,167,177
80050,80,,Bacouel-sur-Selle,485,495
80051,80,,Bailleul,257,260
80052,80,,Baizieux,212,217
80053,80,,Balâtre,70,71
80054,80,,Barleux,236,241
80055,80,,Barly,168,169
80056,80,,Bavelincourt,96,97
80057,80,,Bayencourt,77,80
80058,80,,Bayonvillers,334,338
80059,80,,Bazentin,77,78
80060,80,,Béalcourt,105,105
80061,80,,Beaucamps-le-Jeune,187,190
80062,80,,Beaucamps-le-Vieux,1422,1439
80063,80,,Beauchamps,988,1010
80064,80,,Beaucourt-en-Santerre,170,173
80065,80,,Beaucourt-sur-l'Ancre,89,92
80066,80,,Beaucourt-sur-l'Hallue,281,287
80067,80,,Beaufort-en-Santerre,194,196
80068,80,,Beaumetz,220,221
80069,80,,Beaumont-Hamel,208,208
80070,80,,Beauquesne,1325,1377
80071,80,,Beauval,2036,2059
80072,80,,Beauvoir-Rivière,,
80073,80,,Bécordel-Bécourt,156,158
80074,80,,Becquigny,130,131
80075,80,,Becquincourt,,
80076,80,,Béhen,516,520
80077,80,,Béhencourt,324,327
80078,80,,Bellancourt,511,520
80079,80,,Belleuse,326,330
80080,80,,Belloy-en-Santerre,148,153
80081,80,,Belloy-Saint-Léonard,90,92
80082,80,,Belloy-sur-Somme,740,748
80083,80,,Bergicourt,140,144
80084,80,,Bermesnil,213,214
80085,80,,Bernâtre,37,39
80086,80,,Bernaville,1058,1075
80087,80,,Bernay-en-Ponthieu,238,244
80088,80,,Bernes,353,355
80089,80,,Berneuil,264,265
80090,80,,Berny-en-Santerre,152,155
80091,80,,Berny-sur-Noye,,
80092,80,,Bertangles,686,692
80093,80,,Berteaucourt-les-Dames,1103,1115
80094,80,,Berteaucourt-lès-Thennes,439,450
80095,80,,Bertrancourt,212,215
80096,80,,Béthencourt-sur-Mer,942,951
80097,80,,Béthencourt-sur-Somme,129,132
80098,80,,Bettembos,106,109
80099,80,,Bettencourt-Rivière,226,230
80100,80,,Bettencourt-Saint-Ouen,619,623
80101,80,,Beuvraignes,861,866
80102,80,,Biaches,383,390
80103,80,,Biarre,66,66
80104,80,,Biencourt,135,137
80105,80,,Billancourt,168,170
80106,80,,Blangy-sous-Poix,175,178
80107,80,,Blangy-Tronville,622,633
80108,80,,Boisbergues,73,74
80109,80,,Le Boisle,343,346
80110,80,,Boismont,474,490
80111,80,,Boisrault,,
80112,80,,Bonnay,240,241
80113,80,,Bonneville,337,344
80114,80,,Bosquel,336,342
80115,80,,Bouchavesnes-Bergen,282,286
80116,80,,Bouchoir,273,276
80117,80,,Bouchon,158,163
80118,80,,Boufflers,116,117
80119,80,,Bougainville,422,430
80120,80,,Bouillancourt-en-Séry,536,547
80121,80,,Bouillancourt-la-Bataille,156,156
80122,80,,Bouquemaison,488,503
80123,80,,Bourdon,372,380
80124,80,,Bourseville,704,718
80125,80,,Boussicourt,87,87
80126,80,,Bouttencourt,922,939
80127,80,,Bouvaincourt-sur-Bresle,832,843
80128,80,,Bouvincourt-en-Vermandois,147,150
80129,80,,Bouzincourt,541,554
80130,80,,Bovelles,427,433
80131,80,,Boves,3281,3337
80132,80,,Braches,232,235
80133,80,,Brailly-Cornehotte,238,239
80134,80,,Brassy,79,81
80135,80,,Bray-lès-Mareuil,244,248
80136,80,,Bray-sur-Somme,1275,1282
80137,80,,Breilly,746,750
80138,80,,Bresle,125,126
80139,80,,Breuil,43,43
80140,80,,Brévillers,107,110
80141,80,,Brie,329,330
80142,80,,Briquemesnil-Floxicourt,318,322
80143,80,,Brocourt,101,102
80144,80,,Brouchy,497,506
80145,80,,Brucamps,138,138
80146,80,,Brutelles,205,210
80147,80,,Buigny-l'Abbé,326,333
80148,80,,Buigny-lès-Gamaches,400,405
80149,80,,Buigny-Saint-Maclou,524,535
80150,80,,Buire-Courcelles,222,229
80151,80,,Buire-sur-l'Ancre,308,312
80152,80,,Bus-la-Mésière,148,149
80153,80,,Bus-lès-Artois,131,131
80154,80,,Bussu,213,220
80155,80,,Bussus-Bussuel,293,301
80156,80,,Bussy-lès-Daours,398,401
80157,80,,Bussy-lès-Poix,96,101
80158,80,,Buverchy,51,51
80159,80,,Cachy,280,286
80160,80,,Cagny,1203,1224
80161,80,,Cahon,205,212
80162,80,,Caix,699,710
80163,80,,Cambron,761,772
80164,80,80450,Camon,4436,4490
80165,80,,Camps-en-Amiénois,190,191
80166,80,,Canaples,702,709
80167,80,,Canchy,330,341
80168,80,,Candas,1105,1114
80169,80,,Cannessières,66,66
80170,80,,Cantigny,111,112
80171,80,,Caours,599,618
80172,80,,Cappy,546,553
80173,80,,Cardonnette,538,545
80174,80,,Le Cardonnois,79,82
80175,80,,Carnoy,,
80176,80,,Carrépuis,268,272
80177,80,,Cartigny,715,738
80178,80,,Castel,,
80179,80,,Caulières,219,223
80180,80,,Cavillon,104,105
80181,80,,Cayeux-en-Santerre,123,123
80182,80,80410,Cayeux-sur-Mer,2445,2476
80183,80,,Cerisy-Buleux,264,269
80184,80,,Cerisy,534,539
80185,80,,Champien,284,294
80186,80,,Chaulnes,2026,2048
80187,80,,La Chaussée-Tirancourt,650,661
80188,80,,Chaussoy-Epagny,590,597
80189,80,,La Chavatte,72,73
80190,80,,Chépy,1231,1248
80191,80,,Chilly,174,179
80192,80,,Chipilly,167,169
80193,80,,Chirmont,136,139
80194,80,,Chuignes,139,140
80195,80,,Chuignolles,150,151
80196,80,,Citerne,243,251
80197,80,,Cizancourt,31,31
80198,80,,Clairy-Saulchoix,378,382
80199,80,,Cléry-sur-Somme,522,533
80200,80,,Cocquerel,223,225
80201,80,,Coigneux,49,51
80202,80,,Coisy,361,364
80203,80,,Colincamps,87,89
80204,80,,Combles,738,750
80205,80,,Condé-Folie,912,922
80206,80,,Contalmaison,117,117
80207,80,,Contay,364,366
80208,80,,Conteville,219,223
80209,80,,Contoire,,
80210,80,,Contre,146,153
80211,80,,Conty,1796,1845
80212,80,80800,Corbie,6292,6371
80213,80,,Cottenchy,571,741
80214,80,,Coullemelle,320,321
80215,80,,Coulonvillers,220,228
80216,80,,Courcelette,155,156
80217,80,,Courcelles-au-Bois,75,75
80218,80,,Courcelles-sous-Moyencourt,144,147
80219,80,,Courcelles-sous-Thoix,68,69
80220,80,,Courtemanche,100,102
80221,80,,Cramont,305,310
80222,80,,Crécy-en-Ponthieu,1370,1398
80223,80,,Crémery,133,133
80224,80,,Cressy-Omencourt,123,124
80225,80,,Creuse,193,197
80226,80,,Croix-Moligneaux,272,277
80227,80,,Croixrault,447,456
80228,80,80550,Le Crotoy,1989,2022
80229,80,,Crouy-Saint-Pierre,340,342
80230,80,,Curchy,303,311
80231,80,,Curlu,171,173
80232,80,,Damery,229,234
80233,80,,Dancourt-Popincourt,156,157
80234,80,,Daours,776,792
80235,80,,Dargnies,1197,1215
80236,80,,Davenescourt,575,579
80237,80,,Démuin,524,535
80238,80,,Dernancourt,564,573
80239,80,,Devise,53,55
80240,80,,Doingt,1402,1446
80241,80,,Domart-en-Ponthieu,1065,1076
80242,80,,Domart-sur-la-Luce,409,418
80243,80,,Domesmont,43,43
80244,80,,Dominois,174,177
80245,80,,Domléger-Longvillers,302,305
80246,80,,Dommartin,347,352
80247,80,,Dompierre-Becquincourt,715,723
80248,80,,Dompierre-sur-Authie,418,424
80249,80,,Domqueur,312,319
80250,80,,Domvast,351,355
80251,80,,Doudelainville,351,359
80252,80,,Douilly,251,252
80253,80,80600,Doullens,5890,6062
80254,80,,Dreslincourt,,
80255,80,,Dreuil-Hamel,,
80256,80,,Dreuil-lès-Amiens,1639,1649
80257,80,,Dreuil-lès-Molliens,,
80258,80,,Driencourt,87,90
80259,80,,Dromesnil,87,88
80260,80,,Drucat,924,947
80261,80,,Dury,1464,1525
80262,80,,Eaucourt-sur-Somme,392,406
80263,80,,L'Echelle-Saint-Aurin,50,51
80264,80,,Eclusier-Vaux,84,123
80265,80,,Embreville,569,576
80266,80,,Englebelmer,305,305
80267,80,,Ennemain,281,283
80268,80,,Epagne-Epagnette,530,544
80269,80,,Epaumesnil,119,121
80270,80,,Epécamps,5,5
80271,80,,Epehy,1129,1143
80272,80,,Epénancourt,124,126
80273,80,,Eplessier,351,356
80274,80,,Eppeville,1789,1807
80275,80,,Equancourt,298,300
80276,80,,Equennes-Eramecourt,286,293
80277,80,,Eramecourt,,
80278,80,,Erches,188,191
80279,80,,Ercheu,769,780
80280,80,,Ercourt,123,125
80281,80,,Ergnies,176,177
80282,80,,Erondelle,511,516
80283,80,,Esclainvillers,166,166
80284,80,,Esmery-Hallon,748,784
80285,80,,Essertaux,260,263
80286,80,,Estouilly,,
80287,80,,EstrébÅ“uf,239,243
80288,80,,Estrées-Deniécourt,328,338
80289,80,,Estrées-en-Chaussée,,
80290,80,,Estrées-lès-Crécy,391,396
80291,80,,Estrées-sur-Noye,272,275
80292,80,,Etalon,135,136
80293,80,,Etelfay,362,365
80294,80,,Eterpigny,159,162
80295,80,,Etinehem-Méricourt,592,599
80296,80,,L'Etoile,1182,1190
80297,80,,Etréjust,40,41
80298,80,,Etricourt-Manancourt,529,532
80299,80,,La Faloise,236,237
80300,80,,Falvy,156,157
80301,80,,Famechon,274,276
80302,80,,Faverolles,170,173
80303,80,,Favières,462,469
80304,80,,Fay,100,102
80305,80,,Ferrières,474,486
80306,80,,Fescamps,133,138
80307,80,,Feuillères,153,155
80308,80,,Feuquières-en-Vimeu,2499,2541
80309,80,,Fieffes,,
80310,80,,Fienvillers,684,696
80311,80,,Fignières,153,155
80312,80,,Fins,279,280
80313,80,,Flaucourt,292,297
80314,80,,Flers,199,202
80315,80,,Flers-sur-Noye,508,518
80316,80,,Flesselles,2016,2040
80317,80,,Fleury,212,215
80318,80,,Flixecourt,3237,3310
80319,80,,Fluy,340,340
80320,80,,Folies,156,157
80321,80,,Folleville,142,144
80322,80,,Fonches-Fonchette,170,170
80323,80,,Fonchette,,
80324,80,,Fontaine-le-Sec,145,150
80325,80,,Fontaine-lès-Cappy,51,52
80326,80,,Fontaine-sous-Montdidier,108,110
80327,80,,Fontaine-sur-Maye,158,163
80328,80,,Fontaine-sur-Somme,525,530
80329,80,,Forceville,178,179
80330,80,,Forceville-en-Vimeu,237,243
80331,80,,Forest-l'Abbaye,308,320
80332,80,,Forest-Montiers,397,406
80333,80,80120,Fort-Mahon-Plage,1298,1311
80334,80,,Fossemanant,96,99
80335,80,,Foucaucourt-en-Santerre,244,247
80336,80,,Foucaucourt-Hors-Nesle,81,82
80337,80,,Fouencamps,204,207
80338,80,,Fouilloy,1829,1846
80339,80,,Fouquescourt,154,158
80340,80,,Fourcigny,199,201
80341,80,,Fourdrinoy,401,410
80342,80,,Framerville-Rainecourt,459,462
80343,80,,Framicourt,171,173
80344,80,,Francières,182,190
80345,80,,Franleu,530,535
80346,80,,Franqueville,167,168
80347,80,,Fransart,156,158
80348,80,,Fransu,181,185
80349,80,,Fransures,134,135
80350,80,,Franvillers,506,513
80351,80,,Fréchencourt,258,260
80352,80,,Frémontiers,157,158
80353,80,,Fresnes-Mazancourt,151,152
80354,80,,Fresnes-Tilloloy,204,207
80355,80,,Fresneville,102,104
80356,80,,Fresnoy-Andainville,90,99
80357,80,,Fresnoy-au-Val,234,240
80358,80,,Fresnoy-en-Chaussée,137,139
80359,80,,Fresnoy-lès-Roye,287,296
80360,80,,Fressenneville,2181,2224
80361,80,,Frettecuisse,75,75
80362,80,,Frettemeule,308,315
80363,80,,Frettemolle,,
80364,80,,Friaucourt,703,714
80365,80,,Fricamps,185,185
80366,80,,Fricourt,490,494
80367,80,,Frise,180,185
80368,80,80130,Friville-Escarbotin,4491,4589
80369,80,,Frohen-sur-Authie,235,240
80370,80,,Frohen-le-Petit,,
80371,80,,Froyelles,97,101
80372,80,,Frucourt,124,128
80373,80,,Gamaches,2480,2564
80374,80,,Gapennes,280,283
80375,80,,Gauville,341,348
80376,80,,Gentelles,652,656
80377,80,,Gézaincourt,409,414
80378,80,,Ginchy,66,67
80379,80,,Glisy,826,827
80380,80,,Gorenflos,243,248
80381,80,,Gorges,38,39
80382,80,,Gouy-l'Hôpital,,
80383,80,,Goyencourt,92,92
80384,80,,Grandcourt,177,178
80385,80,,Grand-Laviers,459,487
80386,80,,Gratibus,179,182
80387,80,,Grattepanche,324,325
80388,80,,Grébault-Mesnil,213,215
80389,80,,Grécourt,,
80390,80,,Grivesnes,411,417
80391,80,,Grivillers,88,88
80392,80,,Grouches-Luchuel,576,589
80393,80,,Gruny,312,318
80394,80,,Guémicourt,,
80395,80,,Guerbigny,278,283
80396,80,,Gueschart,361,365
80397,80,,Gueudecourt,93,97
80398,80,,Guibermesnil,,
80399,80,,Guignemicourt,395,399
80400,80,,Guillaucourt,413,418
80401,80,,Guillemont,130,131
80402,80,,Guizancourt,136,137
80403,80,,Guyencourt-sur-Noye,184,187
80404,80,,Guyencourt-Saulcourt,142,145
80405,80,,Hailles,429,431
80406,80,,Hallencourt,1302,1319
80407,80,,Hallivillers,141,147
80408,80,,Halloy-lès-Pernois,334,335
80409,80,,Hallu,153,158
80410,80,,Ham,4559,4657
80411,80,,Le Hamel,493,499
80412,80,,Hamelet,638,644
80413,80,,Hancourt,90,91
80414,80,,Hangard,123,125
80415,80,,Hangest-en-Santerre,1012,1020
80416,80,,Hangest-sur-Somme,770,779
80417,80,,Harbonnières,1640,1651
80418,80,,Hardecourt-aux-Bois,84,84
80419,80,,Hargicourt,,
80420,80,,Harponville,175,176
80421,80,,Hattencourt,294,298
80422,80,,Hautvillers-Ouville,578,588
80423,80,,Havernas,381,386
80424,80,,Hébécourt,540,558
80425,80,,Hédauville,116,117
80426,80,,Heilly,435,443
80427,80,,Hem-Hardinval,376,384
80428,80,,Hem-Monacu,134,136
80429,80,,Hénencourt,193,194
80430,80,,Herbécourt,201,208
80431,80,,Hérissart,683,694
80432,80,,Herleville,190,191
80433,80,,Herly,44,44
80434,80,,Hervilly,190,194
80435,80,,Hesbécourt,57,57
80436,80,,Hescamps,522,535
80437,80,,Heucourt-Croquoison,110,114
80438,80,,Heudicourt,511,517
80439,80,,Heuzecourt,167,168
80440,80,,Hiermont,153,156
80441,80,,Hocquincourt,,
80442,80,,Hombleux,1178,1188
80443,80,,Hornoy-le-Bourg,1681,1709
80444,80,,Huchenneville,661,674
80445,80,,Humbercourt,272,274
80446,80,,Huppy,755,775
80447,80,,Hyencourt-le-Grand,,
80448,80,,Hyencourt-le-Petit,,
80449,80,,Ignaucourt,69,71
80450,80,,Inval-Boiron,112,113
80451,80,,Irles,123,123
80452,80,,Jumel,521,524
80453,80,,Laboissière-en-Santerre,142,142
80454,80,,Laboissière-Saint-Martin,,
80455,80,,Lachapelle,91,93
80456,80,,Lafresguimont-Saint-Martin,554,560
80457,80,,Lahaye-Saint-Romain,,
80458,80,,Lahoussoye,451,462
80459,80,,Laleu,108,108
80460,80,,Lamaronde,65,66
80461,80,,Lamotte-Brebière,216,220
80462,80,,Lamotte-Buleux,357,368
80463,80,,Lamotte-Warfusée,702,712
80464,80,,Lanchères,918,932
80465,80,,Languevoisin-Quiquery,196,201
80466,80,,Lanches-Saint-Hilaire,133,134
80467,80,,Laucourt,194,195
80468,80,,Laviéville,170,173
80469,80,,Lawarde-Mauger-l'Hortoy,162,163
80470,80,,Léalvillers,164,166
80471,80,,Leforest,,
80472,80,,LesbÅ“ufs,173,180
80473,80,,Liancourt-Fosse,295,297
80474,80,,Licourt,396,399
80475,80,,Liéramont,215,222
80476,80,,Liercourt,372,376
80477,80,,Ligescourt,222,226
80478,80,,Lignières,145,147
80479,80,,Lignières-Châtelain,354,360
80480,80,,Lignières-en-Vimeu,113,115
80481,80,,Lihons,458,463
