id_vente,id_bien,date_mutation,nature_mutation,valeur_fonciere
23788,23788,2020-05-22,Vente,209000.0
23789,23789,2020-05-22,Vente,189000.0
23790,23790,2020-05-22,Vente,192500.0
23791,23791,2020-05-22,Vente,47000.0
23792,23792,2020-05-22,Vente,133800.0
23793,23793,2020-05-22,Vente,180000.0
23794,23794,2020-05-22,Vente,169500.0
23795,23795,2020-05-22,Vente,133500.0
23796,23796,2020-05-22,Vente,115000.0
23797,23797,2020-05-22,Vente,105000.0
23798,23798,2020-05-22,Vente,109000.0
23799,23799,2020-05-22,Vente,64000.0
23800,23800,2020-05-22,Vente,230500.0
23801,23801,2020-05-22,Vente,250000.0
23802,23802,2020-05-22,Vente,95000.0
23803,23803,2020-05-22,Vente,86500.0
23804,23804,2020-05-22,Vente,240000.0
23805,23805,2020-05-22,Vente,246900.0
23806,23806,2020-05-22,Vente,122000.0
23807,23807,2020-05-22,Vente,155000.0
23808,23808,2020-05-22,Vente,130000.0
23809,23809,2020-05-22,Vente,80500.0
23810,23810,2020-05-22,Vente,189000.0
23811,23811,2020-05-22,Vente,98000.0
23812,23812,2020-05-22,Vente,149000.0
23813,23813,2020-05-22,Vente,405000.0
23814,23814,2020-05-22,Vente,130000.0
23815,23815,2020-05-22,Vente,531000.0
23816,23816,2020-05-22,Vente,647320.0
23817,23817,2020-05-22,Vente,147010.0
23818,23818,2020-05-22,Vente,792970.0
23819,23819,2020-05-22,Vente,494000.0
23820,23820,2020-05-22,Vente,549000.0
23821,23821,2020-05-22,Vente,290000.0
23822,23822,2020-05-22,Vente,184762.0
23823,23823,2020-05-22,Vente,426000.0
23824,23824,2020-05-22,Vente,235000.0
23825,23825,2020-05-22,Vente,165000.0
23826,23826,2020-05-22,Vente,146000.0
23827,23827,2020-05-22,Vente,169000.0
23828,23828,2020-05-22,Vente,230000.0
23829,23829,2020-05-22,Vente,221110.0
23830,23830,2020-05-22,Vente,84000.0
23831,23831,2020-05-22,Vente,93000.0
23832,23832,2020-05-22,Vente,369000.0
23833,23833,2020-05-22,Vente,140000.0
23834,23834,2020-05-22,Vente,135000.0
23835,23835,2020-05-22,Vente,277370.0
23836,23836,2020-05-22,Vente,75000.0
23837,23837,2020-05-22,Vente,126000.0
23838,23838,2020-05-22,Vente,164000.0
23839,23839,2020-05-22,Vente,430000.0
23840,23840,2020-05-22,Vente,176360.0
23841,23841,2020-05-22,Vente,230000.0
23842,23842,2020-05-22,Vente,176000.0
23843,23843,2020-05-22,Vente,348700.0
23844,23844,2020-05-22,Vente,325000.0
23845,23845,2020-05-22,Vente,345000.0
23846,23846,2020-05-22,Vente,105000.0
23847,23847,2020-05-22,Vente,275000.0
23848,23848,2020-05-22,Vente,234370.0
23849,23849,2020-05-22,Vente,86618.0
23850,23850,2020-05-22,Vente,218250.0
23851,23851,2020-05-22,Vente,192500.0
23852,23852,2020-05-22,Vente,181000.0
23853,23853,2020-05-22,Vente,150000.0
23854,23854,2020-05-22,Vente,168000.0
23855,23855,2020-05-22,Vente,435000.0
23856,23856,2020-05-22,Vente,600000.0
23857,23857,2020-05-22,Vente,212200.0
23858,23858,2020-05-22,Vente,154500.0
23859,23859,2020-05-22,Vente,255000.0
23860,23860,2020-05-22,Vente,189000.0
23861,23861,2020-05-22,Vente,113000.0
23862,23862,2020-05-22,Vente,186000.0
23863,23863,2020-05-22,Vente,190000.0
23864,23864,2020-05-22,Vente,175908.0
23865,23865,2020-05-22,Vente,299750.0
23866,23866,2020-05-22,Vente,187000.0
23867,23867,2020-05-22,Vente,196500.0
23868,23868,2020-05-22,Vente,238000.0
23869,23869,2020-05-22,Vente,140000.0
23870,23870,2020-05-22,Vente,221000.0
23871,23871,2020-05-22,Vente,279700.0
23872,23872,2020-05-22,Vente,105000.0
23873,23873,2020-05-22,Vente,155000.0
23874,23874,2020-05-22,Vente,123000.0
23875,23875,2020-05-22,Vente,277000.0
23876,23876,2020-05-22,Vente,208000.0
23877,23877,2020-05-22,Vente,275500.0
23878,23878,2020-05-22,Vente,114500.0
23879,23879,2020-05-22,Vente,238000.0
23880,23880,2020-05-22,Vente,148700.0
23881,23881,2020-05-22,Vente,53000.0
23882,23882,2020-05-23,Vente,188470.0
23883,23883,2020-05-23,Vente,79000.0
23884,23884,2020-05-23,Vente,65000.0
23885,23885,2020-05-23,Vente,50000.0
23886,23886,2020-05-23,Vente,100000.0
23887,23887,2020-05-23,Vente,260000.0
23888,23888,2020-05-23,Vente,132500.0
23889,23889,2020-05-23,Vente,107000.0
23890,23890,2020-05-23,Vente,43500.0
23891,23891,2020-05-23,Vente,107000.0
23892,23892,2020-05-23,Vente,39000.0
23893,23893,2020-05-23,Vente,10000.0
23894,23894,2020-05-23,Vente,75000.0
23895,23895,2020-05-23,Vente,305000.0
23896,23896,2020-05-23,Vente,65000.0
23897,23897,2020-05-23,Vente,123000.0
23898,23898,2020-05-23,Vente,72000.0
23899,23899,2020-05-23,Vente,302300.0
23900,23900,2020-05-23,Vente,89000.0
23901,23901,2020-05-23,Vente,67500.0
23902,23902,2020-05-23,Vente,140000.0
23903,23903,2020-05-23,Vente,93000.0
23904,23904,2020-05-23,Vente,505000.0
23905,23905,2020-05-23,Vente,810500.0
23906,23906,2020-05-23,Vente,245000.0
23907,23907,2020-05-23,Vente,164000.0
23908,23908,2020-05-23,Vente,120000.0
23909,23909,2020-05-23,Vente,150000.0
23910,23910,2020-05-23,Vente,96500.0
23911,23911,2020-05-23,Vente,124150.0
23912,23912,2020-05-23,Vente,216600.0
23913,23913,2020-05-25,Vente,56500.0
23914,23914,2020-05-25,Vente,153500.0
23915,23915,2020-05-25,Vente,100000.0
23916,23916,2020-05-25,Vente,360000.0
23917,23917,2020-05-25,Vente,129000.0
23918,23918,2020-05-25,Vente,811500.0
23919,23919,2020-05-25,Vente,261400.0
23920,23920,2020-05-25,Vente,100000.0
23921,23921,2020-05-25,Vente,108500.0
23922,23922,2020-05-25,Vente,167000.0
23923,23923,2020-05-25,Vente,660000.0
23924,23924,2020-05-25,Vente,163000.0
23925,23925,2020-05-25,Vente,809000.0
23926,23926,2020-05-25,Vente,261250.0
23927,23927,2020-05-25,Vente,212700.0
23928,23928,2020-05-25,Vente,370545.0
23929,23929,2020-05-25,Vente,575000.0
23930,23930,2020-05-25,Vente,309000.0
23931,23931,2020-05-25,Vente,135000.0
23932,23932,2020-05-25,Vente,381300.0
23933,23933,2020-05-25,Vente,79000.0
23934,23934,2020-05-25,Vente,330000.0
23935,23935,2020-05-25,Vente,79000.0
23936,23936,2020-05-25,Vente,74000.0
23937,23937,2020-05-25,Vente,62500.0
23938,23938,2020-05-25,Vente,36000.0
23939,23939,2020-05-25,Vente,44915.0
23940,23940,2020-05-25,Vente,46000.0
23941,23941,2020-05-25,Vente,385360.0
23942,23942,2020-05-25,Vente,58000.0
23943,23943,2020-05-25,Vente,226500.0
23944,23944,2020-05-25,Vente,139000.0
23945,23945,2020-05-25,Vente,88000.0
23946,23946,2020-05-25,Vente,191300.0
23947,23947,2020-05-25,Vente,222300.0
23948,23948,2020-05-25,Vente,71500.0
23949,23949,2020-05-25,Vente,217000.0
23950,23950,2020-05-25,Vente,118000.0
23951,23951,2020-05-25,Vente,77000.0
23952,23952,2020-05-25,Vente,45529.0
23953,23953,2020-05-25,Vente,101000.0
23954,23954,2020-05-25,Vente,74000.0
23955,23955,2020-05-25,Vente,119000.0
23956,23956,2020-05-25,Vente,174800.0
23957,23957,2020-05-25,Vente,44900.0
23958,23958,2020-05-25,Vente,225021.0
23959,23959,2020-05-25,Vente,64500.0
23960,23960,2020-05-25,Vente,85000.0
23961,23961,2020-05-25,Vente,403950.0
23962,23962,2020-05-25,Vente,189500.0
23963,23963,2020-05-25,Vente,172000.0
23964,23964,2020-05-25,Vente,135000.0
23965,23965,2020-05-25,Vente,144000.0
23966,23966,2020-05-25,Vente,120000.0
23967,23967,2020-05-25,Vente,155150.0
23968,23968,2020-05-25,Vente,266050.0
23969,23969,2020-05-25,Vente,570000.0
23970,23970,2020-05-25,Vente,598250.0
23971,23971,2020-05-25,Vente,463000.0
23972,23972,2020-05-25,Vente,265000.0
23973,23973,2020-05-25,Vente,135000.0
23974,23974,2020-05-25,Vente,242010.0
23975,23975,2020-05-25,Vente,117000.0
23976,23976,2020-05-25,Vente,585000.0
23977,23977,2020-05-25,Vente,344400.0
23978,23978,2020-05-25,Vente,1176150.0
23979,23979,2020-05-25,Vente,615000.0
23980,23980,2020-05-25,Vente,350950.0
23981,23981,2020-05-25,Vente,140000.0
23982,23982,2020-05-25,Vente,130000.0
23983,23983,2020-05-25,Vente,169000.0
23984,23984,2020-05-25,Vente,224000.0
23985,23985,2020-05-25,Vente,125000.0
23986,23986,2020-05-25,Vente,139000.0
23987,23987,2020-05-25,Vente,152500.0
23988,23988,2020-05-25,Vente,92000.0
23989,23989,2020-05-25,Vente,81000.0
23990,23990,2020-05-25,Vente,152030.0
23991,23991,2020-05-25,Vente,378000.0
23992,23992,2020-05-25,Vente,63000.0
23993,23993,2020-05-25,Vente,88000.0
23994,23994,2020-05-25,Vente,76600.0
23995,23995,2020-05-25,Vente,94440.0
23996,23996,2020-05-25,Vente,64940.0
23997,23997,2020-05-25,Vente,91340.0
23998,23998,2020-05-25,Vente,88000.0
23999,23999,2020-05-25,Vente,207155.0
24000,24000,2020-05-25,Vente,140000.0
24001,24001,2020-05-25,Vente,72000.0
24002,24002,2020-05-25,Vente,123150.0
24003,24003,2020-05-25,Vente,210000.0
24004,24004,2020-05-25,Vente,51750.0
24005,24005,2020-05-25,Vente,129700.0
24006,24006,2020-05-25,Vente,275000.0
24007,24007,2020-05-25,Vente,149400.0
24008,24008,2020-05-25,Vente,75000.0
24009,24009,2020-05-25,Vente,154500.0
24010,24010,2020-05-25,Vente,139500.0
24011,24011,2020-05-25,Vente,57650.0
24012,24012,2020-05-25,Vente,247820.0
24013,24013,2020-05-25,Vente,245800.0
24014,24014,2020-05-25,Vente,143000.0
24015,24015,2020-05-25,Vente,182500.0
24016,24016,2020-05-25,Vente,167250.0
24017,24017,2020-05-25,Vente,77000.0
24018,24018,2020-05-25,Vente,56000.0
24019,24019,2020-05-25,Vente,425000.0
24020,24020,2020-05-25,Vente,247550.0
24021,24021,2020-05-25,Vente,65700.0
24022,24022,2020-05-25,Vente,66500.0
24023,24023,2020-05-25,Vente,83000.0
24024,24024,2020-05-25,Vente,36300.0
24025,24025,2020-05-25,Vente,85600.0
24026,24026,2020-05-25,Vente,215000.0
24027,24027,2020-05-25,Vente,132514.0
24028,24028,2020-05-25,Vente,85500.0
24029,24029,2020-05-25,Vente,68500.0
24030,24030,2020-05-25,Vente,168500.0
24031,24031,2020-05-25,Vente,84000.0
24032,24032,2020-05-25,Vente,91500.0
24033,24033,2020-05-25,Vente,69000.0
24034,24034,2020-05-25,Vente,80750.0
24035,24035,2020-05-25,Vente,36500.0
24036,24036,2020-05-25,Vente,20500.0
24037,24037,2020-05-25,Vente,285000.0
24038,24038,2020-05-25,Vente,40000.0
24039,24039,2020-05-25,Vente,287900.0
24040,24040,2020-05-25,Vente,205888.0
24041,24041,2020-05-25,Vente,227500.0
24042,24042,2020-05-25,Vente,230000.0
24043,24043,2020-05-25,Vente,99900.0
24044,24044,2020-05-25,Vente,240000.0
24045,24045,2020-05-25,Vente,178471.27
24046,24046,2020-05-25,Vente,131060.0
24047,24047,2020-05-25,Vente,117000.0
24048,24048,2020-05-25,Vente,58000.0
24049,24049,2020-05-25,Vente,67700.0
24050,24050,2020-05-25,Vente,28000.0
24051,24051,2020-05-25,Vente,100000.0
24052,24052,2020-05-25,Vente,47000.0
24053,24053,2020-05-25,Vente,192000.0
24054,24054,2020-05-25,Vente,80000.0
24055,24055,2020-05-25,Vente,82700.0
24056,24056,2020-05-25,Vente,77000.0
24057,24057,2020-05-25,Vente,127000.0
24058,24058,2020-05-25,Vente,58500.0
24059,24059,2020-05-25,Vente,111300.0
24060,24060,2020-05-25,Vente,122000.0
24061,24061,2020-05-25,Vente,70000.0
24062,24062,2020-05-25,Vente,207900.0
24063,24063,2020-05-25,Vente,113500.0
24064,24064,2020-05-25,Vente,71000.0
24065,24065,2020-05-25,Vente,209000.0
24066,24066,2020-05-25,Vente,117000.0
24067,24067,2020-05-25,Vente,76000.0
24068,24068,2020-05-25,Vente,86000.0
24069,24069,2020-05-25,Vente,145000.0
24070,24070,2020-05-25,Vente,58000.0
24071,24071,2020-05-25,Vente,222250.0
24072,24072,2020-05-25,Vente,367243.2
24073,24073,2020-05-25,Vente,138050.0
24074,24074,2020-05-25,Vente,100090.0
24075,24075,2020-05-25,Vente,95100.0
24076,24076,2020-05-25,Vente,153000.0
24077,24077,2020-05-25,Vente,171990.0
24078,24078,2020-05-25,Vente,220000.0
24079,24079,2020-05-25,Vente,116000.0
24080,24080,2020-05-25,Vente,154000.0
24081,24081,2020-05-25,Vente,56500.0
24082,24082,2020-05-25,Vente,54000.0
24083,24083,2020-05-25,Vente,60000.0
24084,24084,2020-05-25,Vente,117000.0
24085,24085,2020-05-25,Vente,199000.0
24086,24086,2020-05-25,Vente,85000.0
24087,24087,2020-05-25,Vente,91000.0
24088,24088,2020-05-25,Vente,47000.0
24089,24089,2020-05-25,Vente,85000.0
24090,24090,2020-05-25,Vente,69500.0
24091,24091,2020-05-25,Vente,55500.0
24092,24092,2020-05-25,Vente,110000.0
24093,24093,2020-05-25,Vente,61460.0
24094,24094,2020-05-25,Vente,118250.0
24095,24095,2020-05-25,Vente,74670.0
24096,24096,2020-05-25,Vente,40000.0
24097,24097,2020-05-25,Vente,108500.0
24098,24098,2020-05-25,Vente,377500.0
24099,24099,2020-05-25,Vente,188700.0
24100,24100,2020-05-25,Vente,137800.0
24101,24101,2020-05-25,Vente,270145.0
24102,24102,2020-05-25,Vente,204900.0
24103,24103,2020-05-25,Vente,185000.0
24104,24104,2020-05-25,Vente,415000.0
24105,24105,2020-05-25,Vente,216400.0
24106,24106,2020-05-25,Vente,108040.0
24107,24107,2020-05-25,Vente,76250.0
24108,24108,2020-05-25,Vente,390000.0
24109,24109,2020-05-25,Vente,120150.0
24110,24110,2020-05-25,Vente,390000.0
24111,24111,2020-05-25,Vente,320850.0
24112,24112,2020-05-25,Vente,261000.0
24113,24113,2020-05-25,Vente,309100.0
24114,24114,2020-05-25,Vente,402500.0
24115,24115,2020-05-25,Vente,182500.0
24116,24116,2020-05-25,Vente,398000.0
24117,24117,2020-05-25,Vente,370000.0
24118,24118,2020-05-25,Vente,330000.0
24119,24119,2020-05-25,Vente,340000.0
24120,24120,2020-05-25,Vente,307660.0
24121,24121,2020-05-25,Vente,204000.0
24122,24122,2020-05-25,Vente,690000.0
24123,24123,2020-05-25,Vente,112000.0
24124,24124,2020-05-25,Vente,418000.0
24125,24125,2020-05-25,Vente,55000.0
24126,24126,2020-05-25,Vente,167500.0
24127,24127,2020-05-25,Vente,160240.0
24128,24128,2020-05-25,Vente,254600.0
24129,24129,2020-05-25,Vente,227314.0
24130,24130,2020-05-25,Vente,247000.0
24131,24131,2020-05-25,Vente,455000.0
24132,24132,2020-05-25,Vente,700000.0
24133,24133,2020-05-25,Vente,220000.0
24134,24134,2020-05-25,Vente,529000.0
24135,24135,2020-05-25,Vente,660000.0
24136,24136,2020-05-25,Vente,328000.0
24137,24137,2020-05-25,Vente,650000.0
24138,24138,2020-05-25,Vente,112000.0
24139,24139,2020-05-25,Vente,1370000.0
24140,24140,2020-05-25,Vente,703250.0
24141,24141,2020-05-25,Vente,331660.0
24142,24142,2020-05-25,Vente,1800000.0
24143,24143,2020-05-25,Vente,430000.0
24144,24144,2020-05-25,Vente,470000.0
24145,24145,2020-05-25,Vente,343450.0
24146,24146,2020-05-25,Vente,605000.0
24147,24147,2020-05-25,Vente,487845.0
24148,24148,2020-05-25,Vente,205000.0
24149,24149,2020-05-25,Vente,445450.0
24150,24150,2020-05-25,Vente,690000.0
24151,24151,2020-05-25,Vente,945000.0
24152,24152,2020-05-25,Vente,990000.0
24153,24153,2020-05-25,Vente,605000.0
24154,24154,2020-05-25,Vente,171763.6
24155,24155,2020-05-25,Vente,338235.0
24156,24156,2020-05-25,Vente,409500.0
24157,24157,2020-05-25,Vente,1170000.0
24158,24158,2020-05-25,Vente,660000.0
24159,24159,2020-05-25,Vente,139000.0
24160,24160,2020-05-25,Vente,436711.0
24161,24161,2020-05-25,Vente,255000.0
24162,24162,2020-05-25,Vente,519000.0
24163,24163,2020-05-25,Vente,689000.0
24164,24164,2020-05-25,Vente,1041490.0
24165,24165,2020-05-25,Vente,649066.0
24166,24166,2020-05-25,Vente,182280.0
24167,24167,2020-05-25,Vente,1013650.0
24168,24168,2020-05-25,Vente,530000.0
24169,24169,2020-05-25,Vente,1585000.0
24170,24170,2020-05-25,Vente,305490.0
24171,24171,2020-05-25,Vente,879500.0
24172,24172,2020-05-25,Vente,575000.0
24173,24173,2020-05-25,Vente,496300.0
24174,24174,2020-05-25,Vente,361000.0
24175,24175,2020-05-25,Vente,1630050.0
24176,24176,2020-05-25,Vente,644900.0
24177,24177,2020-05-25,Vente,493000.0
24178,24178,2020-05-25,Vente,477904.0
24179,24179,2020-05-25,Vente,435800.0
24180,24180,2020-05-25,Vente,399000.0
24181,24181,2020-05-25,Vente,1055000.0
24182,24182,2020-05-25,Vente,453420.0
24183,24183,2020-05-25,Vente,229000.0
24184,24184,2020-05-25,Vente,311350.0
24185,24185,2020-05-25,Vente,391000.0
24186,24186,2020-05-25,Vente,545000.0
24187,24187,2020-05-25,Vente,610000.0
24188,24188,2020-05-25,Vente,272800.0
24189,24189,2020-05-25,Vente,225312.0
24190,24190,2020-05-25,Vente,285000.0
24191,24191,2020-05-25,Vente,418000.0
24192,24192,2020-05-25,Vente,537720.0
24193,24193,2020-05-25,Vente,197000.0
24194,24194,2020-05-25,Vente,2285900.0
24195,24195,2020-05-25,Vente,358841.0
24196,24196,2020-05-25,Vente,55000.0
24197,24197,2020-05-25,Vente,45000.0
24198,24198,2020-05-25,Vente,44000.0
24199,24199,2020-05-25,Vente,136000.0
24200,24200,2020-05-25,Vente,118000.0
24201,24201,2020-05-25,Vente,67500.0
24202,24202,2020-05-25,Vente,82600.0
24203,24203,2020-05-25,Vente,139800.0
24204,24204,2020-05-25,Vente,62500.0
24205,24205,2020-05-25,Vente,114000.0
24206,24206,2020-05-25,Vente,182000.0
24207,24207,2020-05-25,Vente,261000.0
24208,24208,2020-05-25,Vente,287950.0
24209,24209,2020-05-25,Vente,218000.0
24210,24210,2020-05-25,Vente,119000.0
24211,24211,2020-05-25,Vente,132000.0
24212,24212,2020-05-25,Vente,177471.0
24213,24213,2020-05-25,Vente,201000.0
24214,24214,2020-05-25,Vente,211600.0
24215,24215,2020-05-25,Vente,117500.0
24216,24216,2020-05-25,Vente,172000.0
24217,24217,2020-05-25,Vente,238750.0
24218,24218,2020-05-25,Vente,85000.0
24219,24219,2020-05-25,Vente,299000.0
24220,24220,2020-05-25,Vente,141000.0
24221,24221,2020-05-25,Vente,45800.0
24222,24222,2020-05-25,Vente,185500.0
24223,24223,2020-05-25,Vente,180200.0
24224,24224,2020-05-25,Vente,286500.0
24225,24225,2020-05-25,Vente,182305.0
24226,24226,2020-05-25,Vente,110000.0
24227,24227,2020-05-25,Vente,108000.0
24228,24228,2020-05-25,Vente,231978.0
24229,24229,2020-05-25,Vente,140000.0
24230,24230,2020-05-25,Vente,229450.0
24231,24231,2020-05-25,Vente,159000.0
24232,24232,2020-05-25,Vente,256000.0
24233,24233,2020-05-25,Vente,700000.0
24234,24234,2020-05-25,Vente,174690.0
24235,24235,2020-05-25,Vente,242000.0
24236,24236,2020-05-25,Vente,170000.0
24237,24237,2020-05-25,Vente,171000.0
24238,24238,2020-05-25,Vente,337000.0
24239,24239,2020-05-25,Vente,875000.0
24240,24240,2020-05-25,Vente,549500.0
24241,24241,2020-05-25,Vente,81900.0
24242,24242,2020-05-25,Vente,70000.0
24243,24243,2020-05-25,Vente,235000.0
24244,24244,2020-05-25,Vente,145150.0
24245,24245,2020-05-25,Vente,250000.0
24246,24246,2020-05-25,Vente,356990.0
24247,24247,2020-05-25,Vente,132900.0
24248,24248,2020-05-25,Vente,102000.0
24249,24249,2020-05-25,Vente,208000.0
24250,24250,2020-05-25,Vente,135000.0
24251,24251,2020-05-25,Vente,228200.0
24252,24252,2020-05-25,Vente,70000.0
24253,24253,2020-05-25,Vente,165000.0
24254,24254,2020-05-25,Vente,92500.0
24255,24255,2020-05-25,Vente,205000.0
24256,24256,2020-05-25,Vente,109350.0
24257,24257,2020-05-25,Vente,123500.0
24258,24258,2020-05-25,Vente,70000.0
24259,24259,2020-05-25,Vente,194800.0
24260,24260,2020-05-25,Vente,124200.0
24261,24261,2020-05-25,Vente,215000.0
24262,24262,2020-05-25,Vente,105000.0
24263,24263,2020-05-25,Vente,120000.0
24264,24264,2020-05-25,Vente,120000.0
24265,24265,2020-05-25,Vente,66500.0
24266,24266,2020-05-25,Vente,45000.0
24267,24267,2020-05-25,Vente,56000.0
24268,24268,2020-05-25,Vente,136000.0
24269,24269,2020-05-25,Vente,259000.0
24270,24270,2020-05-25,Vente,236000.0
24271,24271,2020-05-25,Vente,390000.0
24272,24272,2020-05-25,Vente,231000.0
24273,24273,2020-05-25,Vente,166000.0
24274,24274,2020-05-25,Vente,69000.0
24275,24275,2020-05-25,Vente,341700.0
24276,24276,2020-05-25,Vente,72000.0
24277,24277,2020-05-25,Vente,237700.0
24278,24278,2020-05-25,Vente,458000.0
24279,24279,2020-05-25,Vente,222000.0
24280,24280,2020-05-25,Vente,216500.0
24281,24281,2020-05-25,Vente,133000.0
24282,24282,2020-05-25,Vente,245000.0
24283,24283,2020-05-25,Vente,210628.0
24284,24284,2020-05-25,Vente,270000.0
24285,24285,2020-05-25,Vente,168500.0
24286,24286,2020-05-25,Vente,161440.0
24287,24287,2020-05-25,Vente,157400.0
24288,24288,2020-05-25,Vente,212000.0
24289,24289,2020-05-25,Vente,543400.0
24290,24290,2020-05-25,Vente,311200.0
24291,24291,2020-05-25,Vente,283700.0
24292,24292,2020-05-25,Vente,354000.0
24293,24293,2020-05-25,Vente,285000.0
24294,24294,2020-05-25,Vente,322740.0
24295,24295,2020-05-25,Vente,160000.0
24296,24296,2020-05-25,Vente,385000.0
24297,24297,2020-05-25,Vente,480000.0
24298,24298,2020-05-25,Vente,385000.0
24299,24299,2020-05-25,Vente,436000.0
24300,24300,2020-05-25,Vente,210000.0
24301,24301,2020-05-25,Vente,1185000.0
24302,24302,2020-05-25,Vente,160000.0
24303,24303,2020-05-25,Vente,444655.0
24304,24304,2020-05-25,Vente,331900.0
24305,24305,2020-05-25,Vente,352010.0
24306,24306,2020-05-25,Vente,235000.0
24307,24307,2020-05-25,Vente,310000.0
24308,24308,2020-05-25,Vente,220000.0
24309,24309,2020-05-25,Vente,240000.0
24310,24310,2020-05-25,Vente,92000.0
24311,24311,2020-05-25,Vente,340000.0
24312,24312,2020-05-25,Vente,207000.0
24313,24313,2020-05-25,Vente,330264.0
24314,24314,2020-05-25,Vente,111000.0
24315,24315,2020-05-25,Vente,310000.0
24316,24316,2020-05-25,Vente,252500.0
24317,24317,2020-05-25,Vente,180000.0
24318,24318,2020-05-25,Vente,344550.0
24319,24319,2020-05-25,Vente,127000.0
24320,24320,2020-05-25,Vente,273000.0
24321,24321,2020-05-25,Vente,306000.0
24322,24322,2020-05-25,Vente,197000.0
24323,24323,2020-05-25,Vente,147000.0
24324,24324,2020-05-25,Vente,390409.0
24325,24325,2020-05-25,Vente,375000.0
24326,24326,2020-05-25,Vente,217000.0
24327,24327,2020-05-25,Vente,447000.0
24328,24328,2020-05-25,Vente,507500.0
24329,24329,2020-05-25,Vente,262000.0
24330,24330,2020-05-25,Vente,120000.0
24331,24331,2020-05-25,Vente,204000.0
24332,24332,2020-05-25,Vente,350000.0
24333,24333,2020-05-25,Vente,198000.0
24334,24334,2020-05-25,Vente,280000.0
24335,24335,2020-05-25,Vente,186473.0
24336,24336,2020-05-25,Vente,526000.0
24337,24337,2020-05-25,Vente,605000.0
24338,24338,2020-05-25,Vente,341739.84
24339,24339,2020-05-25,Vente,173000.0
24340,24340,2020-05-25,Vente,290000.0
24341,24341,2020-05-25,Vente,280000.0
24342,24342,2020-05-25,Vente,330000.0
24343,24343,2020-05-25,Vente,120000.0
24344,24344,2020-05-25,Vente,150000.0
24345,24345,2020-05-25,Vente,524500.0
24346,24346,2020-05-25,Vente,148000.0
24347,24347,2020-05-25,Vente,260000.0
24348,24348,2020-05-25,Vente,220000.0
24349,24349,2020-05-25,Vente,130000.0
24350,24350,2020-05-25,Vente,580000.0
24351,24351,2020-05-25,Vente,349200.0
24352,24352,2020-05-25,Vente,610000.0
24353,24353,2020-05-25,Vente,302580.0
24354,24354,2020-05-25,Vente,299000.0
24355,24355,2020-05-25,Vente,255000.0
24356,24356,2020-05-25,Vente,112736.0
24357,24357,2020-05-25,Vente,200000.0
24358,24358,2020-05-25,Vente,166000.0
24359,24359,2020-05-25,Vente,113000.0
24360,24360,2020-05-25,Vente,208000.0
24361,24361,2020-05-25,Vente,196000.0
24362,24362,2020-05-25,Vente,520000.0
24363,24363,2020-05-25,Vente,180000.0
24364,24364,2020-05-25,Vente,312000.0
24365,24365,2020-05-25,Vente,192000.0
24366,24366,2020-05-25,Vente,130000.0
24367,24367,2020-05-25,Vente,128000.0
24368,24368,2020-05-25,Vente,217000.0
24369,24369,2020-05-26,Vente,27000.0
24370,24370,2020-05-26,Vente,81500.0
24371,24371,2020-05-26,Vente,20000.0
24372,24372,2020-05-26,Vente,25650.0
24373,24373,2020-05-26,Vente,113000.0
24374,24374,2020-05-26,Vente,64050.0
24375,24375,2020-05-26,Vente,153240.0
24376,24376,2020-05-26,Vente,150000.0
24377,24377,2020-05-26,Vente,334000.0
24378,24378,2020-05-26,Vente,198500.0
24379,24379,2020-05-26,Vente,8000.0
24380,24380,2020-05-26,Vente,285000.0
24381,24381,2020-05-26,Vente,235000.0
24382,24382,2020-05-26,Vente,125000.0
24383,24383,2020-05-26,Vente,121000.0
24384,24384,2020-05-26,Vente,177000.0
24385,24385,2020-05-26,Vente,74000.0
24386,24386,2020-05-26,Vente,232800.0
24387,24387,2020-05-26,Vente,71000.0
24388,24388,2020-05-26,Vente,197000.0
24389,24389,2020-05-26,Vente,96500.0
24390,24390,2020-05-26,Vente,345000.0
24391,24391,2020-05-26,Vente,68000.0
24392,24392,2020-05-26,Vente,139050.0
24393,24393,2020-05-26,Vente,282000.0
24394,24394,2020-05-26,Vente,65000.0
24395,24395,2020-05-26,Vente,65000.0
24396,24396,2020-05-26,Vente,85000.0
24397,24397,2020-05-26,Vente,49000.0
24398,24398,2020-05-26,Vente,175000.0
24399,24399,2020-05-26,Vente,46000.0
24400,24400,2020-05-26,Vente,169000.0
24401,24401,2020-05-26,Vente,78650.0
24402,24402,2020-05-26,Vente,61910.0
24403,24403,2020-05-26,Vente,183000.0
24404,24404,2020-05-26,Vente,161850.0
24405,24405,2020-05-26,Vente,52000.0
24406,24406,2020-05-26,Vente,122250.0
24407,24407,2020-05-26,Vente,81000.0
24408,24408,2020-05-26,Vente,40000.0
24409,24409,2020-05-26,Vente,126500.0
24410,24410,2020-05-26,Vente,152000.0
24411,24411,2020-05-26,Vente,146000.0
24412,24412,2020-05-26,Vente,168020.0
24413,24413,2020-05-26,Vente,166500.0
24414,24414,2020-05-26,Vente,71000.0
24415,24415,2020-05-26,Vente,82000.0
24416,24416,2020-05-26,Vente,50100.0
24417,24417,2020-05-26,Vente,49450.0
24418,24418,2020-05-26,Vente,93000.0
24419,24419,2020-05-26,Vente,57000.0
24420,24420,2020-05-26,Vente,120230.0
24421,24421,2020-05-26,Vente,60000.0
